ind logFC logCPM PValue twd PValue_fdr Decide_test August_1m August_2m August_3m August_4m December_1m December_2m December_3m December_4m
20020 ind-20020 -7.53990920189153 2.1200107663726 0.613378497590013 39.8742993837492 1 0 0 0 77 0 0 0 0 0
20021 ind-20021 6.96783223090631 1.64761630766568 0.864490717048166 126.964082791827 1 0 0 0 0 0 0 0 68 0
20022 ind-20022 7.01019940896393 1.68165063991943 0.78547750499512 76.3238464013484 1 0 0 0 0 0 0 0 0 70
20023 ind-20023 2.40335490474343 5.04551970402293 0.469962247043555 6.66486250563072 1 0 113 0 0 0 0 346 170 247
20024 ind-20024 7.81701260107829 2.36337807495435 0.667704594255372 50.5441928802881 1 0 0 0 0 0 0 130 0 0
20025 ind-20025 -7.38585973962069 1.99020127468281 0.60787321419415 38.253955183384 1 0 0 0 0 80 0 0 0 0
20026 ind-20026 -8.37429289297502 2.86186544829182 0.519989269579814 33.1031391984646 1 0 0 146 0 0 0 0 0 0
20027 ind-20027 7.2565495727616 1.88328594999726 0.774562645481375 74.6003176300169 1 0 0 0 0 0 83 0 0 0
20028 ind-20028 -8.12852815465727 2.63832659579893 0.567208337570616 37.1371533045712 1 0 0 0 116 0 0 0 0 0
20029 ind-20029 -8.71685659118032 3.17861364093024 0.430194491983282 26.5264956216372 1 0 0 0 0 202 0 0 0 0
20030 ind-20030 7.22418231951059 1.85693017734208 0.763118534945287 70.1847379322542 1 0 0 0 0 0 0 86 0 0
20031 ind-20031 6.96783222425472 1.64761630766568 0.864393248836456 126.86429856366 1 0 0 0 0 0 0 0 68 0
20032 ind-20032 -7.41787360654652 2.01650556324904 0.619250229641005 39.9059937409369 1 0 75 0 0 0 0 0 0 0
20033 ind-20033 -8.54538249085383 3.01887218633776 0.491100858056848 31.0348355293123 1 0 0 0 155 0 0 0 0 0
20034 ind-20034 7.83258376080273 2.37671356476853 0.669416441475377 51.0618422670072 1 0 0 0 0 0 124 0 0 0
20035 ind-20035 -2.02520837183184 3.73575676258873 0.757236032749541 17.1698483623721 1 0 151 0 0 80 0 0 68 0
20036 ind-20036 7.010199406315 1.68165063991943 0.785443269385298 76.3097213870317 1 0 0 0 0 0 0 0 0 70
20037 ind-20037 6.96783221760893 1.64761630766568 0.864295878787815 126.764757725985 1 0 0 0 0 0 0 0 68 0
20038 ind-20038 6.96783221096893 1.64761630766568 0.864198606736559 126.665459371038 1 0 0 0 0 0 0 0 68 0
20039 ind-20039 -7.41787360485822 2.01650556324904 0.619206447974254 39.899851225419 1 0 75 0 0 0 0 0 0 0
20040 ind-20040 -8.12852814270478 2.63832659579893 0.567163926152156 37.1318106802114 1 0 0 0 116 0 0 0 0 0
20041 ind-20041 7.22418232347918 1.85693017734208 0.763099233386119 70.1779968714624 1 0 0 0 0 0 0 86 0 0
20042 ind-20042 7.01019940366741 1.68165063991943 0.785409052738678 76.2956086790266 1 0 0 0 0 0 0 0 0 70
20043 ind-20043 8.81380242090875 3.26995268832866 0.487974704933868 31.8360808127737 1 0 0 0 0 0 0 260 0 0
20044 ind-20044 -7.53990918406186 2.1200107663726 0.613334328726496 39.868174647369 1 0 0 0 77 0 0 0 0 0
20045 ind-20045 -8.00639693177097 2.52918062155122 0.565614393500045 36.336492378289 1 0 113 0 0 0 0 0 0 0
20046 ind-20046 7.60503104458539 2.17847675849431 0.678138238233436 51.078947332405 1 0 0 0 0 0 0 0 0 106
20047 ind-20047 -0.262542385554877 3.8411740378829 0.975864415440034 24.2353186106365 1 0 0 0 155 0 0 0 170 0
20048 ind-20048 7.96205612858066 2.49124669085676 0.66842333516846 51.7396048725702 1 0 0 0 0 0 0 0 136 0
20049 ind-20049 7.22418232744614 1.85693017734208 0.763079940345722 70.1712598769452 1 0 0 0 0 0 0 86 0 0
20050 ind-20050 1.39936088567029 4.23662123979248 0.796319758495306 13.6120284074719 1 0 0 110 0 0 0 130 238 0
20051 ind-20051 -7.96724899640096 2.49428042628376 0.57103936926173 36.8039914018708 1 0 0 110 0 0 0 0 0 0
20052 ind-20052 -1.99198974990602 3.95603622862957 0.746964905331443 15.9409752290501 1 0 189 73 0 0 0 86 0 0
20053 ind-20053 -1.19595489138477 4.34880538799241 0.776963801364272 9.82922205168906 1 0 0 110 77 121 0 173 0 0
20054 ind-20054 7.81701259883721 2.36337807495435 0.66771993597116 50.5471638693914 1 0 0 0 0 0 0 130 0 0
20055 ind-20055 6.9678322043347 1.64761630766568 0.864101432517458 126.566402595652 1 0 0 0 0 0 0 0 68 0
20056 ind-20056 0.634075417942488 3.74452897685881 0.942740628417969 24.8335359730041 1 0 0 110 0 0 0 0 0 212
20057 ind-20057 -1.69672340565624 3.53111046229427 0.811123415091964 19.0122394432648 1 0 0 73 0 121 0 0 0 70
20058 ind-20058 -7.97982766651524 2.50604518717206 0.549338734402599 34.377660318542 1 0 0 0 0 121 0 0 0 0
20059 ind-20059 -7.38585975205259 1.99020127468281 0.607850310144575 38.2509287371437 1 0 0 0 0 80 0 0 0 0
20060 ind-20060 -0.0142879993509354 4.94175819479293 0.998129180522493 12.3467956584001 1 0 0 0 0 363 0 0 409 0
20061 ind-20061 0.747920589876128 6.64205058000763 0.773817474566049 4.82204694856054 1 0 0 0 0 889 416 0 716 566
20062 ind-20062 7.22418233141146 1.85693017734208 0.763060655818141 70.1645269449116 1 0 0 0 0 0 0 86 0 0
20063 ind-20063 0.0651291931679685 3.04149561939163 0.99688791752428 35.7342208181488 1 0 0 0 77 0 0 0 0 106
20064 ind-20064 -7.37863070234914 1.98333634643555 0.643368516235033 43.2858274379019 1 0 0 73 0 0 0 0 0 0
20065 ind-20065 0.64931154132374 4.19180960495325 0.906348137797932 14.0620636260722 1 0 151 0 0 0 124 0 170 0
20066 ind-20066 7.22418233537516 1.85693017734208 0.763041379797422 70.1577980715744 1 0 0 0 0 0 0 86 0 0
20067 ind-20067 7.54894309912417 2.13025168859109 0.695514406486958 54.2731794802165 1 0 0 0 0 0 0 0 102 0
20068 ind-20068 7.54894309745197 2.13025168859109 0.695483541133474 54.2663324248146 1 0 0 0 0 0 0 0 102 0
20069 ind-20069 1.29362203976502 3.6361713809869 0.847173606955181 18.1231946126149 1 0 75 0 0 0 0 130 0 106
20070 ind-20070 -7.53990916623002 2.1200107663726 0.613290158189185 39.8620510466316 1 0 0 0 77 0 0 0 0 0
20071 ind-20071 7.54894309577998 2.13025168859109 0.695452681006079 54.2594879002684 1 0 0 0 0 0 0 0 102 0
20072 ind-20072 7.25654957283458 1.88328594999726 0.774563661473971 74.6007103084734 1 0 0 0 0 0 83 0 0 0
20073 ind-20073 7.22418233933723 1.85693017734208 0.763022112277618 70.1510732531512 1 0 0 0 0 0 0 86 0 0
20074 ind-20074 0.17030773806247 2.94315500691092 0.990063739266818 36.3817535088193 1 0 0 73 0 0 0 0 102 0
20075 ind-20075 7.81701259659643 2.36337807495435 0.667735276032372 50.5501348083415 1 0 0 0 0 0 0 130 0 0
20076 ind-20076 -8.42321118505024 2.90668557291036 0.502051883202629 31.5600663404389 1 0 151 0 0 0 0 0 0 0
20077 ind-20077 1.30200535570436 3.64180273655711 0.846098048180667 18.0811522959132 1 0 75 0 0 0 124 0 0 106
20078 ind-20078 7.22418234329767 1.85693017734208 0.763002853252788 70.1443524858651 1 0 0 0 0 0 0 86 0 0
20079 ind-20079 -7.97982765717056 2.50604518717206 0.549364050423009 34.3804261025116 1 0 0 0 0 121 0 0 0 0
20080 ind-20080 7.22418234725648 1.85693017734208 0.762983602716997 70.1376357659434 1 0 0 0 0 0 0 86 0 0
20081 ind-20081 7.01019940102113 1.68165063991943 0.785374855037994 76.2815082606213 1 0 0 0 0 0 0 0 0 70
20082 ind-20082 7.01019939837619 1.68165063991943 0.785340676266 76.2674201151347 1 0 0 0 0 0 0 0 0 70
20083 ind-20083 7.96205612920894 2.49124669085676 0.668439012642901 51.742713602092 1 0 0 0 0 0 0 0 136 0
20084 ind-20084 -7.38585976448333 1.99020127468281 0.607827409256528 38.2479030538645 1 0 0 0 0 80 0 0 0 0
20085 ind-20085 3.16772251907747 5.09196262983415 0.254413235724858 4.80790732748126 1 0 0 0 0 80 291 86 273 177
20086 ind-20086 -7.53990914839602 2.1200107663726 0.613245985978348 39.8559285812574 1 0 0 0 77 0 0 0 0 0
20087 ind-20087 1.32696563947136 3.65875331875625 0.84220313720774 17.9715686184144 1 0 75 0 0 0 166 0 68 0
20088 ind-20088 -4.51256276037947 5.95766273279857 0.0510596776075187 3.24948398429167 1 0 151 183 350 646 0 0 0 70
20089 ind-20089 7.01019939573257 1.68165063991943 0.785306516405475 76.2533442259167 1 0 0 0 0 0 0 0 0 70
20090 ind-20090 7.54894309410818 2.13025168859109 0.695421826102961 54.2526459050609 1 0 0 0 0 0 0 0 102 0
20091 ind-20091 6.96783219770625 1.64761630766568 0.864004355965734 126.467586501225 1 0 0 0 0 0 0 0 68 0
20092 ind-20092 6.96783219108355 1.64761630766568 0.863907376917059 126.36901019369 1 0 0 0 0 0 0 0 68 0
20093 ind-20093 -7.97982764782558 2.50604518717206 0.549389368614669 34.3831924231414 1 0 0 0 0 121 0 0 0 0
20094 ind-20094 -7.37863070242527 1.98333634643555 0.643370637835138 43.2861642459323 1 0 0 73 0 0 0 0 0 0
20095 ind-20095 0.593680377137709 3.31624563995293 0.938652002927643 21.1335685681448 1 0 0 0 77 0 83 0 0 70
20096 ind-20096 -2.97724973615107 4.51510464962967 0.546571354782783 11.4763505810748 1 0 0 146 272 0 0 0 68 0
20097 ind-20097 -7.96724899594329 2.49428042628376 0.571021067883932 36.8017954295179 1 0 0 110 0 0 0 0 0 0
20098 ind-20098 7.54894309243658 2.13025168859109 0.695390976422304 54.2458064376767 1 0 0 0 0 0 0 0 102 0
20099 ind-20099 -8.42321118327845 2.90668557291036 0.501967389010857 31.5520016309064 1 0 151 0 0 0 0 0 0 0
20100 ind-20100 0.938182049314862 3.36873159243923 0.898987347916324 20.3296913987385 1 0 0 73 0 0 0 0 68 106
20101 ind-20101 -8.12852813219133 2.63832659579893 0.567124864972232 37.1271125580333 1 0 0 0 116 0 0 0 0 0
20102 ind-20102 -1.03858703982874 3.04676896680667 0.929095927501113 34.3066194361199 1 0 113 0 0 0 0 0 68 0
20103 ind-20103 -0.905898566993382 3.76457132588501 0.890699495771108 17.7001548684404 1 0 113 73 0 0 0 130 0 0
20104 ind-20104 -7.97982763848028 2.50604518717206 0.549414688978127 34.3859592806196 1 0 0 0 0 121 0 0 0 0
20105 ind-20105 6.96783218446661 1.64761630766568 0.863810495207554 126.270672783489 1 0 0 0 0 0 0 0 68 0
20106 ind-20106 6.96783217785541 1.64761630766568 0.863713710673786 126.17257338554 1 0 0 0 0 0 0 0 68 0
20107 ind-20107 2.1357713460516 6.89115171266127 0.318601059510628 3.33467500081817 1 0 0 0 0 525 666 867 716 424
20108 ind-20108 -8.00639692998114 2.52918062155122 0.565545534619695 36.3283934350185 1 0 113 0 0 0 0 0 0 0
20109 ind-20109 -7.53990913055986 2.1200107663726 0.613201812094259 39.8498072509676 1 0 0 0 77 0 0 0 0 0
20110 ind-20110 8.28282780848792 2.77974184462632 0.628969093191632 46.7477886658831 1 0 0 0 0 0 0 0 170 0
20111 ind-20111 -1.17705707644462 4.12993192336584 0.834881352807474 14.4452113453126 1 0 0 110 0 161 0 0 0 141
20112 ind-20112 7.22418235121367 1.85693017734208 0.762964360664317 70.1309230896188 1 0 0 0 0 0 0 86 0 0
20113 ind-20113 -7.3786307025014 1.98333634643555 0.643372759399257 43.2865010521866 1 0 0 73 0 0 0 0 0 0
20114 ind-20114 7.96205612950197 2.49124669085676 0.668446324775052 51.7441636439378 1 0 0 0 0 0 0 0 136 0
20115 ind-20115 7.54894309076517 2.13025168859109 0.695360131962299 54.2389694966016 1 0 0 0 0 0 0 0 102 0
20116 ind-20116 -7.41787360316971 2.01650556324904 0.61916266467455 39.8937098630226 1 0 75 0 0 0 0 0 0 0
20117 ind-20117 -7.41787360148101 2.01650556324904 0.619118879742181 39.8875696534625 1 0 75 0 0 0 0 0 0 0
20118 ind-20118 7.25654957290755 1.88328594999726 0.774564677453861 74.60110298554 1 0 0 0 0 0 83 0 0 0
20119 ind-20119 7.01019939309028 1.68165063991943 0.78527237543922 76.239280576349 1 0 0 0 0 0 0 0 0 70
20120 ind-20120 -0.161336305753838 2.82656886479559 0.990974353753844 39.3132749856952 1 0 75 0 0 0 83 0 0 0
20121 ind-20121 -0.10765046071013 3.76249822995521 0.990582442032533 24.0505361770601 1 0 0 0 0 161 0 0 170 0
20122 ind-20122 0.589155045573178 3.71862269980966 0.929765106708927 17.6041553436538 1 0 0 110 0 0 124 86 0 0
20123 ind-20123 -7.53990913147572 2.1200107663726 0.613204080264406 39.8501215259859 1 0 0 0 77 0 0 0 0 0
20124 ind-20124 6.96783217124994 1.64761630766568 0.863617023152766 126.074711119214 1 0 0 0 0 0 0 0 68 0
20125 ind-20125 6.9678321646502 1.64761630766568 0.86352043248195 125.977085108299 1 0 0 0 0 0 0 0 68 0
20126 ind-20126 7.83258376159528 2.37671356476853 0.669431582050839 51.0648143955443 1 0 0 0 0 0 124 0 0 0
20127 ind-20127 7.22418235516923 1.85693017734208 0.762945127088823 70.1242144531281 1 0 0 0 0 0 0 86 0 0
20128 ind-20128 2.11574617435572 4.93161039613504 0.467972871787008 5.52034883026043 1 0 0 0 116 0 208 260 68 141
20129 ind-20129 7.0101993904493 1.68165063991943 0.785238253350061 76.2252291498433 1 0 0 0 0 0 0 0 0 70
20130 ind-20130 1.20190155562024 3.53754331433643 0.863555828104923 19.0171628632748 1 0 0 73 0 0 0 0 68 141
20131 ind-20131 7.01019938780966 1.68165063991943 0.785204150120846 76.2111899298432 1 0 0 0 0 0 0 0 0 70
20132 ind-20132 7.83258376238771 2.37671356476853 0.669446721013452 51.0677864757317 1 0 0 0 0 0 124 0 0 0
20133 ind-20133 7.25654957298052 1.88328594999726 0.774565693421046 74.6014956612163 1 0 0 0 0 0 83 0 0 0
20134 ind-20134 10.158712051078 4.55691485794014 0.133388748470751 12.5665130698059 1 0 0 0 0 0 624 0 0 0
20135 ind-20135 7.83258376318005 2.37671356476853 0.669461858363577 51.0707585075911 1 0 0 0 0 0 124 0 0 0
20136 ind-20136 7.22418235912317 1.85693017734208 0.762925901984597 70.1175098527132 1 0 0 0 0 0 0 86 0 0
20137 ind-20137 6.96783215805617 1.64761630766568 0.863423938499231 125.879694480979 1 0 0 0 0 0 0 0 68 0
20138 ind-20138 6.96783215146786 1.64761630766568 0.863327541042944 125.782538369802 1 0 0 0 0 0 0 0 68 0
20139 ind-20139 0.864952643884793 3.36076251931527 0.933272988407803 30.4052292059733 1 0 75 0 0 0 0 0 170 0
20140 ind-20140 -6.40714147395048 1.21405517382482 0.73245673613161 53.1128740860016 1 0 37 0 0 0 0 0 0 0
20141 ind-20141 0.00903715207390511 3.01516842007068 1 36.8518055951199 1 0 0 0 77 0 0 0 102 0
20142 ind-20142 1.76761065807013 4.66160319124871 0.639913936752323 8.27215603477998 1 0 0 0 116 0 333 86 0 106
20143 ind-20143 6.96783214488524 1.64761630766568 0.863231239951859 125.685615911654 1 0 0 0 0 0 0 0 68 0
20144 ind-20144 7.54894308909396 2.13025168859109 0.695329292721132 54.232135080322 1 0 0 0 0 0 0 0 102 0
20145 ind-20145 6.96783213830832 1.64761630766568 0.863135035065182 125.588926247729 1 0 0 0 0 0 0 0 68 0
20146 ind-20146 -7.37863070257753 1.98333634643555 0.643374880927393 43.2868378566646 1 0 0 73 0 0 0 0 0 0
20147 ind-20147 7.81701259369971 2.36337807495435 0.667755107214328 50.5539759517949 1 0 0 0 0 0 0 130 0 0
20148 ind-20148 7.01019938517133 1.68165063991943 0.785170065734445 76.1971628998224 1 0 0 0 0 0 0 0 0 70
20149 ind-20149 8.01482477395817 2.53825061772506 0.660770859547438 50.6543429651355 1 0 0 0 0 0 0 0 0 141
20150 ind-20150 -8.12852812167663 2.63832659579893 0.567085802175023 37.1224150617811 1 0 0 0 116 0 0 0 0 0
20151 ind-20151 7.60503104166587 2.17847675849431 0.67808584828224 51.0684447705648 1 0 0 0 0 0 0 0 0 106
20152 ind-20152 7.25654957305349 1.88328594999726 0.774566709375525 74.6018883355025 1 0 0 0 0 0 83 0 0 0
20153 ind-20153 -0.161336307767532 2.82656886479559 0.990973290675992 39.308049485129 1 0 75 0 0 0 83 0 0 0
20154 ind-20154 -8.42321118150629 2.90668557291036 0.501882892999241 31.5439393424955 1 0 151 0 0 0 0 0 0 0
20155 ind-20155 -7.37863070265365 1.98333634643555 0.643377002419544 43.2871746593664 1 0 0 73 0 0 0 0 0 0
20156 ind-20156 7.96205612979495 2.49124669085676 0.668453635765172 51.7456135223125 1 0 0 0 0 0 0 0 136 0
20157 ind-20157 -1.29159236969328 4.72529946776338 0.770576267784819 10.4509084646217 1 0 0 256 0 161 0 216 0 0
20158 ind-20158 0.187152638893947 2.98763349457455 0.98808925941004 35.8003910253352 1 0 75 0 0 0 0 0 0 106
20159 ind-20159 1.3328649375194 3.62546352459467 0.844330791667805 18.2878591873198 1 0 0 73 0 0 0 130 0 106
20160 ind-20160 7.01019938253432 1.68165063991943 0.785136000173751 76.1831480432855 1 0 0 0 0 0 0 0 0 70
20161 ind-20161 7.25654957312647 1.88328594999726 0.774567725317299 74.6022810083986 1 0 0 0 0 0 83 0 0 0
20162 ind-20162 7.81701259080334 2.36337807495435 0.667774936583813 50.5578171959223 1 0 0 0 0 0 0 130 0 0
20163 ind-20163 7.22418236307548 1.85693017734208 0.76290668534573 70.1108092846212 1 0 0 0 0 0 0 86 0 0
20164 ind-20164 7.81701258790735 2.36337807495435 0.667794764141283 50.5616585407694 1 0 0 0 0 0 0 130 0 0
20165 ind-20165 7.60503103874606 2.17847675849431 0.678033457910149 51.0579454964154 1 0 0 0 0 0 0 0 0 106
20166 ind-20166 8.34174500182829 2.83340075036901 0.611504863591733 44.3569982201578 1 0 0 0 0 0 0 0 0 177
20167 ind-20167 8.60132513960824 3.07202911705792 0.533287694322557 35.5396421684837 1 0 0 0 0 0 0 0 0 212
20168 ind-20168 7.01019937989863 1.68165063991943 0.785101953421681 76.169145343768 1 0 0 0 0 0 0 0 0 70
20169 ind-20169 0.573097721727007 4.14728390072287 0.919005865380762 14.3868857818543 1 0 151 0 0 0 0 0 102 177
20170 ind-20170 1.56071345083211 3.79156007976651 0.805749363937332 16.6223918829949 1 0 0 0 0 80 0 173 0 106
20171 ind-20171 -0.723305201125513 3.12549661976334 0.946432039359329 31.9927647358661 1 0 0 0 0 121 83 0 0 0
20172 ind-20172 7.96205613008788 2.49124669085676 0.668460945613538 51.7470632372457 1 0 0 0 0 0 0 0 136 0
20173 ind-20173 0.715622859478788 3.27184254951057 0.924588327502823 20.9913591162706 1 0 75 0 0 0 83 0 0 70
20174 ind-20174 2.56957225790134 4.56933165827504 0.508801277138025 8.34364237001821 1 0 0 73 0 0 124 0 204 212
20175 ind-20175 -0.614877298526099 4.50495365709545 0.899776181919765 11.9644592989374 1 0 0 183 0 121 0 0 238 0
20176 ind-20176 1.98166717145286 4.0970767434973 0.664944105598934 10.7351734066344 1 0 0 73 0 0 166 130 0 70
20177 ind-20177 -7.37863070272978 1.98333634643555 0.643379123875713 43.2875114602921 1 0 0 73 0 0 0 0 0 0
20178 ind-20178 7.60503103582596 2.17847675849431 0.677981067117073 51.0474495083687 1 0 0 0 0 0 0 0 0 106
20179 ind-20179 -0.749863817611823 3.14074557032884 0.946598924141502 33.2868411946158 1 0 113 0 0 0 83 0 0 0
20180 ind-20180 0.170307736211794 2.94315500691092 0.990061748821831 36.3734623927119 1 0 0 73 0 0 0 0 102 0
20181 ind-20181 -2.54105913073158 4.18760316627788 0.647002376390066 13.619637625667 1 0 0 183 0 161 0 0 0 70
20182 ind-20182 -0.407686778506231 2.72518656083483 0.977763287311957 41.0871936019681 1 0 75 0 0 0 0 0 0 70
20183 ind-20183 1.20799416327531 4.86269479084638 0.731617743921594 7.52905082784385 1 0 189 0 0 0 0 173 273 106
20184 ind-20184 7.01019937726426 1.68165063991943 0.785067925461176 76.1551547848357 1 0 0 0 0 0 0 0 0 70
20185 ind-20185 7.01019937463121 1.68165063991943 0.785033916275196 76.1411763500856 1 0 0 0 0 0 0 0 0 70
20186 ind-20186 7.25654957319944 1.88328594999726 0.774568741246369 74.6026736799048 1 0 0 0 0 0 83 0 0 0
20187 ind-20187 -0.154416578658489 2.793784945866 0.992088250296326 40.0772482691245 1 0 0 73 0 0 0 86 0 0
20188 ind-20188 7.25654957327241 1.88328594999726 0.774569757162733 74.6030663500209 1 0 0 0 0 0 83 0 0 0
20189 ind-20189 7.22418236702618 1.85693017734208 0.762887477166313 70.1041127451032 1 0 0 0 0 0 0 86 0 0
20190 ind-20190 1.41268500160789 3.6802558178092 0.831432027064756 17.6726736797436 1 0 0 73 0 0 0 0 136 106
20191 ind-20191 7.83258376397227 2.37671356476853 0.669476994101577 51.0737304911454 1 0 0 0 0 0 124 0 0 0
20192 ind-20192 -0.517048411051112 4.15059936656971 0.925815978869208 14.2875367044921 1 0 0 0 0 242 124 0 68 0
20193 ind-20193 7.01019937199947 1.68165063991943 0.784999925846728 76.1272100231441 1 0 0 0 0 0 0 0 0 70
20194 ind-20194 8.5450895967227 3.02004550301168 0.552665630229011 37.5059104120119 1 0 0 0 0 0 0 0 204 0
20195 ind-20195 -0.375672324058534 2.70893799003296 0.977654928873485 38.7208772864817 1 0 0 0 0 80 0 0 0 70
20196 ind-20196 7.81701258501171 2.36337807495435 0.667814589887188 50.565499986381 1 0 0 0 0 0 0 130 0 0
20197 ind-20197 -7.37863070280591 1.98333634643555 0.643381245295903 43.2878482594419 1 0 0 73 0 0 0 0 0 0
20198 ind-20198 -7.53990913239156 2.1200107663726 0.613206348395173 39.8504357991505 1 0 0 0 77 0 0 0 0 0
20199 ind-20199 8.2518273906628 2.75157486445353 0.635172201948919 47.6130100913224 1 0 0 0 0 0 166 0 0 0
20200 ind-20200 -2.97895208979104 5.34925045689056 0.330674358830567 5.7106865355943 1 0 378 110 0 323 0 130 0 0
20201 ind-20201 7.01019936936905 1.68165063991943 0.784965954158779 76.113255787669 1 0 0 0 0 0 0 0 0 70
20202 ind-20202 -7.38585977691289 1.99020127468281 0.607804511529139 38.2448781332276 1 0 0 0 0 80 0 0 0 0
20203 ind-20203 2.36960427620266 4.44266646730913 0.558280984183735 8.93115015815755 1 0 75 0 0 0 0 216 102 177
20204 ind-20204 0.336789381120258 3.73283909395125 0.959474711780958 17.742679382275 1 0 0 0 116 0 0 130 0 70
20205 ind-20205 -7.4178735997921 2.01650556324904 0.619075093177428 39.8814305964527 1 0 75 0 0 0 0 0 0 0
20206 ind-20206 -2.97925197059731 5.86741793996628 0.204186311348599 3.69103722227952 1 0 340 513 155 121 0 0 0 177
20207 ind-20207 6.96783213173708 1.64761630766568 0.863038926222553 125.492468523507 1 0 0 0 0 0 0 0 68 0
20208 ind-20208 0.687814035389079 3.37034466120279 0.948760339273238 31.0949354307215 1 0 0 0 77 0 0 173 0 0
20209 ind-20209 1.16621771967588 4.07696435799095 0.875307167104259 20.3525502008806 1 0 0 110 0 0 0 0 307 0
20210 ind-20210 1.40702455690869 3.83031351980101 0.826082000267962 16.9353953217985 1 0 0 0 77 0 0 173 0 106
20211 ind-20211 -1.42455805926352 3.85097609423377 0.776923569187543 12.4128856632405 1 0 75 73 0 80 0 0 102 0
20212 ind-20212 1.398659147183 4.79882178710508 0.745968333451851 10.0660877830905 1 0 0 0 155 0 291 0 0 247
20213 ind-20213 -7.53990913330738 2.1200107663726 0.613208616486563 39.8507500704619 1 0 0 0 77 0 0 0 0 0
20214 ind-20214 8.22767407730952 2.72996128513547 0.638161334842919 47.9421173148354 1 0 0 0 0 0 0 173 0 0
20215 ind-20215 -7.37863070288203 1.98333634643555 0.643383366680112 43.2881850568157 1 0 0 73 0 0 0 0 0 0
20216 ind-20216 1.66013047901267 3.85616125893728 0.791540394365435 16.4959809273596 1 0 0 73 0 0 83 216 0 0
20217 ind-20217 -3.16522946523232 4.67892937112557 0.404435907813269 7.80013158464903 1 0 0 183 155 161 0 0 68 0
20218 ind-20218 7.25654957334538 1.88328594999726 0.774570773066394 74.603459018747 1 0 0 0 0 0 83 0 0 0
20219 ind-20219 -8.39044205489109 2.87708795247917 0.495713960211417 30.8198370633992 1 0 0 0 0 161 0 0 0 0
20220 ind-20220 1.84802302760831 4.57800653313121 0.693594008027921 11.1370082021358 1 0 0 0 0 121 0 346 170 0
20221 ind-20221 6.96783212517151 1.64761630766568 0.862942913264039 125.396241888719 1 0 0 0 0 0 0 0 68 0
20222 ind-20222 7.25654957341834 1.88328594999726 0.774571788957351 74.6038516860832 1 0 0 0 0 0 83 0 0 0
20223 ind-20223 -8.12852811116066 2.63832659579893 0.567046737760901 37.1177181913764 1 0 0 0 116 0 0 0 0 0
20224 ind-20224 -7.41787359810298 2.01650556324904 0.619031304980573 39.8752926917077 1 0 75 0 0 0 0 0 0 0
20225 ind-20225 1.10520649265021 4.07427611295616 0.847756611391504 14.841915788147 1 0 113 0 0 0 166 0 136 0
20226 ind-20226 7.83258376501963 2.37671356476853 0.669497004894495 51.0776601297034 1 0 0 0 0 0 124 0 0 0
20227 ind-20227 7.81701258211644 2.36337807495435 0.667834413821985 50.5693415328026 1 0 0 0 0 0 0 130 0 0
20228 ind-20228 8.2276740757684 2.72996128513547 0.638175456869135 47.9445573465552 1 0 0 0 0 0 0 173 0 0
20229 ind-20229 -7.53990913422317 2.1200107663726 0.613210884538575 39.8510643399196 1 0 0 0 77 0 0 0 0 0
20230 ind-20230 -0.845182274754127 3.47216660482986 0.90807709158989 20.3328311202982 1 0 75 73 0 0 0 0 102 0
20231 ind-20231 0.864952643893071 3.36076251931527 0.933269448601239 30.4033477983445 1 0 75 0 0 0 0 0 170 0
20232 ind-20232 -7.37863070295815 1.98333634643555 0.643385488028342 43.2885218524135 1 0 0 73 0 0 0 0 0 0
20233 ind-20233 7.81701257922153 2.36337807495435 0.66785423594612 50.5731831800784 1 0 0 0 0 0 0 130 0 0
20234 ind-20234 0.94872814074282 4.37605673529074 0.852499544771621 12.6397639617772 1 0 151 0 0 0 124 0 238 0
20235 ind-20235 -7.38585978934128 1.99020127468281 0.607781616961542 38.2418539749148 1 0 0 0 0 80 0 0 0 0
20236 ind-20236 -7.97982762913467 2.50604518717206 0.549440011513925 34.3887266751339 1 0 0 0 0 121 0 0 0 0
20237 ind-20237 7.01019936673994 1.68165063991943 0.784932001194378 76.0993136273477 1 0 0 0 0 0 0 0 0 70
20238 ind-20238 7.54894308742295 2.13025168859109 0.695298458696995 54.2253031873268 1 0 0 0 0 0 0 0 102 0
20239 ind-20239 -0.401373400179465 3.27167222071702 0.97069808232446 31.6712601274091 1 0 113 0 0 0 0 0 0 106
20240 ind-20240 -7.53990913513895 2.1200107663726 0.613213152551211 39.8513786075239 1 0 0 0 77 0 0 0 0 0
20241 ind-20241 7.25654957349131 1.88328594999726 0.774572804835604 74.6042443520294 1 0 0 0 0 0 83 0 0 0
20242 ind-20242 8.54697585353532 3.02200683457347 0.550816886083902 37.2868848773435 1 0 0 0 0 0 0 216 0 0
20243 ind-20243 -8.39044205476159 2.87708795247917 0.495714400776599 30.8198779517137 1 0 0 0 0 161 0 0 0 0
20244 ind-20244 7.22418237097525 1.85693017734208 0.762868277440449 70.0974202304156 1 0 0 0 0 0 0 86 0 0
20245 ind-20245 -7.41787359641367 2.01650556324904 0.618987515151901 39.8691559389421 1 0 75 0 0 0 0 0 0 0
20246 ind-20246 3.19356437806161 5.11484222085741 0.247440359750512 4.75186679819256 1 0 0 0 0 80 83 173 273 318
